Date,Open,High,Low,Close,Adj Close,Volume
2017-06-21,35.029999,35.029999,33.099998,34.000000,32.096375,137910
2017-06-22,34.020000,34.259998,33.775002,33.869999,31.973652,83640
2017-06-23,33.970001,33.985001,33.619999,33.720001,31.832052,30390
2017-06-26,33.730000,34.439999,33.619999,33.849998,31.954771,49320
2017-06-27,33.814999,34.185001,33.595001,33.770000,31.879253,23330
2017-06-28,33.615002,34.150002,33.505001,33.994999,32.091652,57000
2017-06-29,34.285000,34.285000,33.005001,33.180000,31.322281,36430
2017-06-30,33.325001,33.895000,33.150002,33.645000,31.761251,36700
2017-07-03,33.634998,34.220001,33.264999,33.700001,31.813171,37420
2017-07-04,33.889999,34.005001,33.494999,33.845001,31.950052,17720
2017-07-05,33.709999,34.845001,33.544998,34.544998,32.610859,39650
2017-07-06,34.459999,34.470001,33.410000,33.895000,31.997253,39690
2017-07-07,33.549999,34.279999,33.415001,34.025002,32.119976,29350
2017-07-10,34.099998,34.549999,33.955002,34.145000,32.233253,23050
2017-07-11,34.224998,34.224998,33.400002,33.599998,31.718767,36600
2017-07-12,33.700001,34.189999,33.660000,33.724998,31.836769,16280
2017-07-13,33.630001,34.115002,33.630001,33.834999,31.940609,11950
2017-07-14,33.845001,34.299999,33.720001,34.070000,32.162457,25200
2017-07-17,33.674999,36.619999,33.674999,34.494999,32.563660,287310
2017-07-18,34.884998,35.360001,32.549999,33.599998,31.718767,241730
2017-07-19,33.845001,33.900002,33.305000,33.750000,31.860373,83540
2017-07-20,33.849998,33.924999,33.029999,33.275002,31.411966,105480
2017-07-21,33.285000,33.395000,32.855000,33.020000,31.171246,105840
2017-07-24,33.000000,33.439999,32.915001,33.209999,31.350607,52110
2017-07-25,33.299999,33.705002,33.105000,33.349998,31.482767,38130
2017-07-26,33.299999,33.669998,32.630001,33.485001,31.610207,62490
2017-07-27,33.490002,34.230000,33.490002,34.009998,32.105812,50100
2017-07-28,34.009998,34.035000,33.549999,33.869999,31.973652,74120
2017-07-31,33.889999,34.095001,33.790001,33.904999,32.006687,31210
2017-08-01,34.000000,34.500000,33.945000,34.355000,32.431496,40570
2017-08-02,34.680000,34.924999,34.430000,34.840000,32.889343,41890
2017-08-03,34.985001,35.680000,34.619999,35.509998,33.521832,87390
2017-08-04,35.849998,35.900002,35.195000,35.314999,33.337749,122870
2017-08-07,35.205002,35.680000,34.915001,35.615002,33.620956,51940
2017-08-08,35.599998,35.834999,35.110001,35.535000,33.545429,41190
2017-08-09,35.375000,35.520000,35.020000,35.395000,33.413269,38550
2017-08-10,35.445000,35.470001,34.950001,35.279999,33.304707,36370
2017-08-11,35.025002,35.485001,34.349998,35.349998,33.370781,73860
2017-08-14,35.275002,36.119999,35.189999,36.029999,34.012711,69620
2017-08-15,35.994999,35.994999,35.540001,35.599998,33.606789,41570
2017-08-16,35.634998,35.889999,35.474998,35.514999,33.526550,21210
2017-08-17,35.685001,35.785000,35.470001,35.700001,33.701191,28050
2017-08-18,35.279999,35.480000,35.084999,35.349998,33.370781,52430
2017-08-21,35.549999,35.619999,34.915001,34.919998,32.964859,32300
2017-08-22,35.025002,35.110001,34.895000,34.900002,32.945984,36970
2017-08-23,34.775002,35.615002,34.055000,35.445000,33.460464,176180
2017-08-24,35.500000,35.500000,34.665001,34.990002,33.030952,44640
2017-08-25,34.939999,35.055000,34.759998,34.820000,32.870468,22770
2017-08-28,34.700001,34.799999,34.340000,34.685001,32.743023,22260
2017-08-29,34.099998,34.549999,33.630001,33.990002,32.086933,41240
2017-08-30,34.099998,34.305000,33.919998,34.209999,32.294617,19210
2017-08-31,34.285000,34.785000,34.285000,34.584999,32.648621,54840
2017-09-01,34.680000,35.360001,34.680000,34.799999,32.851585,59550
2017-09-04,34.775002,34.889999,34.490002,34.814999,32.865746,21840
2017-09-05,34.904999,35.095001,34.814999,34.990002,33.030952,20130
